,time,position,x,velocity,v_m_t,v_m_p
0,0.0,0.03249406591211179,0.9666666666666667,0.009810000000110009,4.316296905052807,4.1108990200434175
1,0.0010025062656641604,0.03306307052938817,0.9666666666666667,0.5690046172763807,4.309426326788697,4.110585445669111
2,0.0020050125313283208,0.034213545628350106,0.9666666666666667,1.150475098961934,4.302541520925601,4.109949824949288
3,0.0030075187969924814,0.03594096141783143,0.9666666666666667,1.7274157894813236,4.295642458000998,4.1089914131297745
4,0.0040100250626566416,0.038238567324984096,0.9666666666666667,2.2976059071526667,4.288729108491352,4.107709092941516
5,0.005012531328320802,0.04109744445080099,0.9666666666666667,2.8588771258168943,4.28180144281199,4.106101399227643
6,0.006015037593984963,0.044506574714496594,0.9666666666666667,3.4091302636956033,4.274859431316978,4.104166551425696
7,0.007017543859649123,0.04845292601537521,0.9666666666666667,3.9463513008786144,4.26790304429899,4.101902493609172
8,0.008020050125313283,0.05292155258677744,0.9666666666666667,4.468626571402234,4.260932251989178,4.099306941696824
9,0.009022556390977444,0.057895709571655685,0.9666666666666667,4.974156984878242,4.253947024557057,4.09637743732962
10,0.010025062656641603,0.0633569807147989,0.9666666666666667,5.461271143143209,4.246947332110361,4.093111407793153
11,0.011027568922305764,0.06928541794419729,0.9666666666666667,5.928437229398398,4.239933144694927,4.0895062312282064
12,0.012030075187969926,0.0756596915047536,0.9666666666666667,6.3742735605563094,4.232904432294561,4.085559306225641
13,0.013032581453634085,0.08245724921270692,0.9666666666666667,6.797557707953317,4.225861164830914,4.0812681247466
14,0.014035087719298246,0.0896544833196713,0.9666666666666667,7.197234106964379,4.218803312163349,4.0766303471493215
15,0.015037593984962405,0.09722690341192941,0.9666666666666667,7.572420092258114,4.211730844088814,4.071643877945014
16,0.016040100250626566,0.10514931372417691,0.9666666666666667,7.9224103122474965,4.2046437303417115,4.066306940753627
17,0.017042606516290727,0.11186723801001597,0.9333333333333333,1.5555007386771624,4.197541940593773,4.0616831519916525
18,0.01804511278195489,0.11367897959821394,0.9333333333333333,1.8117415881979682,4.190425444453922,4.0604204847703755
19,0.019047619047619046,0.11576654092436267,0.9333333333333333,2.0875613261487347,4.1832942114681515,4.058957239112054
20,0.020050125313283207,0.11814854553220089,0.9333333333333333,2.3820046078382173,4.17614821111939,4.057276619464204
21,0.021052631578947368,0.12084244173755543,0.9333333333333333,2.69389620535454,4.168987412827368,4.055361733047653
22,0.02205513784461153,0.12386429588385672,0.9333333333333333,3.021854146301295,4.161811785948494,4.0531956314316995
23,0.02305764411027569,0.1272286010440309,0.9333333333333333,3.3643051601741636,4.154621299775719,4.050761347658626
24,0.02406015037593985,0.1309481032856903,0.9333333333333333,3.7195022416594004,4.147415923538405,4.048041930508126
25,0.02506265664160401,0.13503364740153279,0.9333333333333333,4.085544115842499,4.1401956264021935,4.045020477638541
26,0.02606516290726817,0.13949404377026575,0.9333333333333333,4.460396368732966,4.132960377468876,4.041680169426189
27,0.02706766917293233,0.14433595775816965,0.9333333333333333,4.841913987903901,4.12571014577626,4.0380043053459955
28,0.028070175438596492,0.1495638228008105,0.9333333333333333,5.2278650426408335,4.118444900298032,4.033976344696256
29,0.029072681704260653,0.15517977802175886,0.9333333333333333,5.6159552209483765,4.111164609943637,4.029579953368171
30,0.03007518796992481,0.16118363095397636,0.9333333333333333,6.003852932217502,4.10386924355813,4.024799058197494
31,0.03107769423558897,0.16757284563339003,0.9333333333333333,6.389214679413668,4.096558769922056,4.019617910211904
32,0.03208020050125313,0.17434255603670368,0.9333333333333333,6.769710403313645,4.089233157751306,4.0140211578046285
33,0.03308270676691729,0.18148560454034324,0.9333333333333333,7.14304850363956,4.081892375696993,4.0079939305237655
34,0.034085213032581455,0.18671113219512137,0.9,1.9285807969089408,4.074536392345308,4.003503960832923
35,0.03508771929824561,0.18886980379347107,0.9,2.158671598349704,4.067165176217394,4.001628955312712
36,0.03609022556390978,0.19127337832338343,0.9,2.4035745299123557,4.059778695769203,3.9995272034459046
37,0.037092731829573934,0.19393627748452014,0.9,2.6628991611367114,4.052376919391371,3.99718131238777
38,0.03809523809523809,0.19687238714604016,0.9,2.9361096615200255,4.044959815409072,3.99457339337189
39,0.039097744360902256,0.2000949115624221,0.9,3.2225244163819333,4.037527352081893,3.991685085635973
40,0.040100250626566414,0.20361622898935583,0.9,3.5213174269337344,4.030079497603689,3.9884975807718237
41,0.04110275689223058,0.20744775050794784,0.9,3.831521518592007,4.022616220102452,3.9849916481777257
42,0.042105263157894736,0.21159978386518474,0.9,4.152033357236906,4.015137487640175,3.9811476624762574
43,0.04310776942355889,0.21608140411369847,0.9,4.481620248513729,4.007643268212709,3.9769456339304927
44,0.04411027568922306,0.22090033278448717,0.9,4.8189286707887025,4.000133529749638,3.9723652430406093
45,0.045112781954887216,0.22606282725278182,0.9,5.162494468294643,3.9926082401141265,3.9673858806252005
46,0.04611528822055138,0.2315735818604886,0.9,5.51075460770678,3.985067367102798,3.9619866947809568
47,0.04711779448621554,0.2374356422396825,0.9,5.862060379193901,3.977510878445583,3.956146646164824
48,0.0481203007518797,0.2436503341418711,0.9,6.214691902188596,3.9699387418055903,3.949844573048082
49,0.04912280701754386,0.25021720791891233,0.9,6.566873777041238,3.962350924778965,3.9430592675458866
50,0.05012531328320802,0.2561365643362499,0.8666666666666667,1.9994747052679562,3.954747394894748,3.9368299289184727
51,0.05112781954887218,0.2583432280016751,0.8666666666666667,2.2066636654252125,3.947128119614743,3.9344798744581326
